player_id,role,fname,lname,name,mapped_role,position,f_pos
910dd54e,Batting allrounder,Alice,Capsey,Alice Capsey,Allrounder,,Allrounder
716bf559,Unknown,Avinash,Pai,Balaji Avinash Pai,,Batsman,Batter
1226ec2c,Opening batter,Shoaib,Mohammad,Shoaib Mohammad,Batter,,Batter
6fe2c1c0,Unknown,Andy,Carter,Andrew Carter,,,Allrounder
e9e37173,Unknown,Alexander,Busing-Volschenk,Alexander Busing-Volschenk,,,Wicketkeeper
f6d2a162,Unknown,Judith,Jimenez,Judith Franco Jimenez,,,Allrounder
3cdab0cc,Middle-order batter,Bruno,Angeletti,Bruno Angeletti,Batter,,Batter
5b627626,Batting allrounder,Baba,Aparajith,Baba Aparajith,Allrounder,,Allrounder
9aa19b16,Unknown,Geoff,Chubb,Geoffrey Walter Ashton Chubb,,,
d7fe80b4,Unknown,Blair,O'Brien,Blair A O'Brien,,,
64c34cd0,Allrounder,Shoaib,Malik,Shoaib Malik,Allrounder,,Allrounder
e36e9dd3,Bowler,Shoaib,Bashir,Shoaib Bashir,Bowler,,Bowler
eb2a192a,Unknown,Letsholo,Selemela,Letsholo Selemela,,,Allrounder
cec2dfe7,Unknown,Kerry,Pounsett,Kerry Emma Pounsett,,,Allrounder
5c30d455,Top-order batter,Georgia,Voll,Georgia Voll,Batter,,Batter
5e3f2522,Unknown,Athumani,Cassim,Athumani Cassim,,,Allrounder
03ecfde2,Unknown,Shoaib,Khan,Shoaib Azam Khan,,Wicketkeeper,Wicketkeeper
35eda1e3,Batter,Kirstie,White,Kirstie Elizabeth White,Batter,,Batter
71a110dd,Unknown,Johann,Jeremiah,Johann Francis Jeremiah,,,Allrounder
39291ef3,Unknown,Lennox,Brown,Lennox Sydney Brown,,,
aae9ce90,Allrounder,John,Mooney,John Francis Mooney,Allrounder,,Allrounder
a4bcaba7,Opening batter,Girish,Venkateswaran,Girish Venkateswaran,Batter,,Batter
821d7d46,Top-order batter,Omaima,Sohail,Omaima Sohail,Batter,,Batter
f25febbc,Unknown,James,Gruijters,James Felix Mathieson Gruijters,,,
89b7e368,Bowler,Asad,Mohammad,Asad Mohammad,Bowler,,Bowler
f0b4e47d,Bowler,Georgia,Wareham,Georgia Wareham,Bowler,,Bowler
4b788e61,Top-order batter,Ami,Campbell,Ami Campbell,Batter,,Batter
6b26688e,Unknown,GW,Croudis,GW Croudis,,,Allrounder
22431c5a,Unknown,Jason,Flannery,Jason Carl Flannery,,,
a3418fdb,Middle-order batter,John,Morrison,John Francis Maclean Morrison,Batter,,Batter
dd55932d,Unknown,Kengo,Bam,Kengo Goken Bam,,,Allrounder
27df03d2,Unknown,Shoaib,Rafiq,Shoaib Rafiq Golra,,,Allrounder
7adc3051,Unknown,Ken,Palmer,Kenneth Ernest Palmer,,,
51e0e79f,Bowler,Abiodun,Abioye,Abiodun Stephen Abioye,Bowler,,Bowler
87a96d76,Unknown,Kelly,Tunnicliffe,Kelly Elizabeth Tunnicliffe,,,
2a1bc1b0,Unknown,Joe,Foster,Joe Foster,,,
923b0e02,Unknown,Lydia,Greenway,Lydia Sophie Greenway,,,Allrounder
966b4373,Unknown,Ken,Farnes,Kenneth Farnes,,,
27f77bd6,Unknown,Abu,Zar,Abu Zar,,Batsman,Batter
8a6c2263,Unknown,Alec,Bannerman,Alexander Chalmers Bannerman,,,
f7220198,Unknown,Sudip,Gharami,Sudip Kumar Gharami,,Batsman,Batter
ffd5fcd8,Bowler,Ava,Canning,Ava Canning,Bowler,,Bowler
4070ec50,Unknown,Bunny,Butler,Lennox Stephen Butler,,,
3bedaff0,Opening batter,Kepler,Wessels,Kepler Christoffel Wessels,Batter,,Batter
8dfc706f,Unknown,Shoaib,Khan,Shoaib Md Khan,,Allrounder,Allrounder
42a05795,Bowler,Graeme,Aldridge,Graeme William Aldridge,Bowler,,Bowler
b5b21b1d,Unknown,Keziah,Sabin,Keziah Miriam Sabin,,,Allrounder
a8927068,Unknown,Guyanand,Sukdeo,Guyanand Sukdeo,,,
68e267a8,Wicketkeeper batter,Lawrence,Sematimba,Lawrence Sematimba,Wicketkeeper,,Wicketkeeper
4b7011dd,Unknown,Shoaib,Sarwar,Shoaib Sarwar,,,Allrounder
ed82d9a5,Unknown,Leem,Shafeeq,Leem Shafeeq,,,Allrounder
632e0929,Unknown,Blair,Pocock,Blair Andrew Pocock,,,
08fda2e1,Opening batter,Shoaib,Khan,Shoaib Khan,Batter,,Batter
5accd434,Unknown,Keith,Rigg,Keith Edward Rigg,,,
9b6e1b3f,Batter,Jake,Fraser-McGurk,Jake Fraser-McGurk,Batter,,Batter
d666d3a8,Bowler,Brenton,Parchment,Brenton Anthony Parchment,Bowler,,Bowler
ddeaa5fa,Unknown,Bappa,Das,Bappa Santi Ranjan Das,,,Allrounder
ed282cc2,Bowler,Aaron,Cawley,Aaron Cawley,Bowler,,Bowler
f49c401e,Unknown,Simpson,Obed,Simpson Hopeman Obed,,Bowler,Bowler
bc791e2d,Bowler,Shoaib,Qureshi,Shoaib Tahir Qureshi,Bowler,,Bowler
7d9b4224,Middle-order batter,Lesego,Senokwane,Lesego Senokwane,Batter,,Batter
50250426,Middle-order batter,Asad,Shafiq,Asad Shafiq,Batter,,Batter
401e1673,Unknown,Arya,Sethi,Arya Sethi,,,Allrounder
b34e4b15,Unknown,Lachlan,Shaw,Lachlan Shaw,,Bowler,Bowler
f0a0ed1d,Allrounder,Lekha,Shetty,Lekha Shetty,Allrounder,,Allrounder
5c77d7cb,Unknown,Grace,Wetherall,Grace Wetherall,,,Allrounder
0d8392ae,Unknown,Stuart,Hodgson,Stuart Hodgson,,,
09a1f2bf,Middle-order batter,Ken,Barrington,Kenneth Frank Barrington,Batter,,Batter
edc20bac,Unknown,Graeme,Welch,Graeme Welch,,,
4c0f3806,Bowling allrounder,Ben,Raine,Benjamin Alexander Raine,Allrounder,,Allrounder
4de489dc,Unknown,Guy,Overton,Guy William Fitzroy Overton,,,
348195ea,Allrounder,Grant,Flower,Grant William Flower,Allrounder,,Allrounder
d8256633,Unknown,Abidine,Sakande,Abidine Sakande,,Bowler,Bowler
6b4593ee,Opening batter,Lega,Siaka,Lega Siaka,Batter,,Batter
bc17c6b8,Unknown,Josefa,Rika,Josefa Falani Rika,,,Allrounder
59c2e9f0,Bowler,Bruce,Reid,Bruce Anthony Reid,Bowler,,Bowler
63d0c96a,Unknown,Jennifer,Francis,Jennifer Francis,,,
a98a6b86,Batter,Umair,Ali,Umair Ali Khan,Batter,,Batter
861606b7,Unknown,Asad,Rauf,Asad Rauf,,,
f0e8d51a,Unknown,Shoaib,Ali,Shoaib Ali,,,Allrounder
c122fe73,Unknown,Asad,Rehemtulla,Asad Ali Rehemtulla,,Bowler,Bowler
f476d2a5,Bowler,Asad,Ali,Asad Ali,Bowler,,Bowler
00eefafc,Unknown,Shohely,Akhter,Shohely Akhter Khatun,,Bowler,Bowler
0d352971,Unknown,Chud,Langton,Arthur Chudleigh Beaumont Langton,,,
49fd9963,Unknown,Francis,Bakiweyem,Kofi Francis Bakiweyem,,,Allrounder
cb4f31e2,Bowler,Bandaru,Ayyappa,Bandaru Satyanarayana Murty Ayyappa,Bowler,,Bowler
5038c022,Unknown,Asad,Mahmood,Asad Mahmood,,Allrounder,Allrounder
443d1fd8,Unknown,Kenardo,Fletcher,Kenardo Fletcher,,Bowler,Bowler
4a0f4389,Unknown,Alba,Alvarez,Alba Sandoval Alvarez,,,Allrounder
53068b45,Middle-order batter,Hasini,Perera,Gamachchi Withanage Hasini Madushika Perera,Batter,,Batter
870e4cec,Unknown,Babashafi,Pathan,Babashafi Avejkhan Pathan,,Bowler,Bowler
798ce1ad,Unknown,Sivanantha,Krishnan,Sivanantha Krishnan Gobal Krishnan,,,Allrounder
04e145f4,Unknown,Angelica,Salomao,Angelica Salomao,,,Allrounder
f892fcf9,Bowler,Lutho,Sipamla, Lubabalo Lutho Sipamla,Bowler,,Bowler
7efe9059,Unknown,Ashmaan,Saifee,Ashmaan Saifee,,,
95569cde,Unknown,Alix,Brodin,Alix Cecilia Brodin,,,Allrounder
1fbef290,Allrounder,Gayan,Wijekoon,Wijekoon Mudiyanselage Gayan Ramyakumara,Allrounder,,Allrounder
ab0f24e4,Unknown,Justyne,Smagacz,Justyne Francesca Smagacz,,,Allrounder
39e9f0c9,Unknown,Bikram,Arora,Bikram Arora,,Batsman,Batter
2f37ec91,Unknown,Laxman,Sivaramakrishnan,Laxman Sivaramakrishnan,,,
ad75edc3,Allrounder,Anderson,Cummins,Anderson Cleophas Cummins,Allrounder,,Allrounder
2528611f,Unknown,Amber,Boyce,Amber Christina Boyce,,,
90340fa0,Middle-order batter,John,Reid,John Fulton Reid,Batter,,Batter
f2e28b0c,Batting allrounder,George,Thomas,George William Thomas,Allrounder,,Allrounder
920bca47,Unknown,Lena,Skatulla,Lena Skatulla,,,
91cd48e0,Top-order batter,Jason,Smith,Jason Franswyn Smith,Batter,,Batter
dd041dba,Unknown,K,Forde,K Forde,,,
3de1ae23,Batter,Kevin,Bazil,Kevin Fabian Bazil,Batter,,Batter
59e12880,Wicketkeeper,George,Maddy,George William Maddy,Wicketkeeper,,Wicketkeeper
ead584ad,Unknown,Shola,Anyia,Shola Anyia,,,
bc19544d,Unknown,Asha,Samildeen,Asha Samildeen,,,Allrounder
e24f3d1f,Unknown,Anthony,Sanawar,Anthony Sanawar,,,
f7e96532,Unknown,Kevau,Frank,Kevau Frank,,,Allrounder
7cb0a81a,Unknown,Lejf,Slebsager,Lejf Slebsager,,,Allrounder
bdd4bc21,Unknown,Joshua,Thomas,Joshua Frederick Thomas,,Allrounder,Allrounder
ed20a9da,Unknown,Bharat,Arun,Bharathi Arun,,,
d9cdf81e,Unknown,Gede,Prastama,Gede Yogi Prastama,,,Allrounder
50c6bc2b,Batting allrounder,Liam,Livingstone,Liam Stephen Livingstone,Allrounder,,Allrounder
6ed21f30,Unknown,Kirsty,Nation,Kirsten Frances Glasson Nation,,,Allrounder
1c7fa06c,Bowler,Adam,Dale,Adam Craig Dale,Bowler,,Bowler
1efb8a28,Batter,Aiden,Blizzard,Aiden Craig Blizzard,Batter,,Batter
d8e79af0,Allrounder,Andre,Botha,Andre Cornelius Botha,Allrounder,,Allrounder
0d19fa13,Unknown,Katelyn,Fryett,Katelyn Fryett,,Bowler,Bowler
469e4920,Unknown,Gareth,Wade,Gareth Wade,,Bowler,Bowler
eba871dd,Top-order batter,Stuart,Hook,Stuart Hook,Batter,,Batter
36d2face,Unknown,Shorifa,Khatun,Shorifa Khatun,,,Allrounder
62decd8e,Unknown,Alan,Dawson,Alan Charles Dawson,,Allrounder,Allrounder
75ebfe19,Unknown,Baseer,Khan,Baseer Khan,,Bowler,Bowler
9bd8e17f,Unknown,John,Nicolson,John Fairless William Nicolson,,,
a0a65375,Allrounder,Katherine,Fraser,Katherine Fraser,Allrounder,,Allrounder
607ed7c2,Bowler,Shohidul,Islam,MD Shohidul Islam,Bowler,,Bowler
aa8b4568,Unknown,Umair,Masood,Umair Masood,,Wicketkeeper,Wicketkeeper
bb34fd31,Bowler,Shoriful,Islam,Mohammad Shoriful Islam,Bowler,,Bowler
6376fb1e,Unknown,Andy,Sandham,Andrew Sandham,,,
f86ce673,Unknown,Allan,Douglas,Allan Craig Douglas,,Allrounder,Allrounder
c96e51ba,Unknown,Sonu,Khadka,Sonu Khadka,,,Allrounder
b7ab7aa9,Unknown,Bishal,Roy,Bishal Ashish Roy,,,Allrounder
86ae7e09,Unknown,Caitlin,Wyngaard,Caitlin Wyngaard,,,Allrounder
e41d80d9,Unknown,Samiur,Rahman,Samiur Rahman,,,
d08fe309,Unknown,Gladwin,Thamae,Thamae Gladwin Thamae,,,Wicketkeeper
1d50ed62,Unknown,Sittipong,Hongsi,Sittipong Hongsi,,,Allrounder
f32cbd5b,Unknown,Merve,Sert,Merve Sert,,,Allrounder
a290b123,Bowler,Joel,Garner,Joel Garner,Bowler,,Bowler
4444e4a9,Wicketkeeper batter,Ryan,Hunter,Ryan David Hunter,Wicketkeeper,,Wicketkeeper
2eca67f5,Top-order batter,Joe,Clarke,Joe Michael Clarke,Batter,,Wicketkeeper
765a2354,Opening batter,Samjhana,Khadka,Samjhana Khadka,Batter,,Batter
f1f44d13,Unknown,Norman,Yardley,Norman Walter Dransfield Yardley,,,
768b83b4,Unknown,John,McIlwraith,John McIlwraith,,,
a476d6d0,Unknown,Ewoud,Lassen,Ewoud Lassen,,,
d1d83db3,Bowler,Trevor,Gwandu,Trevor Wesley Gwandu,Bowler,,Bowler
184512d1,Allrounder,Joanne,Gardner,Joanne Gardner,Allrounder,,Allrounder
ae78bc32,Bowler,Manpreet,Gony,Manpreet Singh Gony,Bowler,,Bowler
0d4d3cb1,Unknown,Rohit,Dhiman,Rohit Dhiman,,Allrounder,Allrounder
ccc4756d,Unknown,Basant,Mohanty,Basant Mohanty,,Bowler,Bowler
035cb925,Top-order batter,Ashwell,Prince,Ashwell Gavin Prince,Batter,,Batter
e884a0ee,Unknown,Emma,Baker,Emma Louise Baker,,Bowler,Bowler
71cc38ef,Unknown,Susca,Loftie-Eaton,Susca Loftie-Eaton,,,
b2caf373,Unknown,Nicholas,White,Nicholas White,,,Allrounder
3b05a75b,Unknown,Siddhant,Lohani,Siddhant Lohani,,Allrounder,Allrounder
981b9303,Top-order batter,Sammu,Ashan,Sammu Ashan,Batter,,Batter
9c643d7b,Allrounder,James,Coles,James Matthew Coles,Allrounder,,Allrounder
3dab8f3f,Unknown,Takuro,Hagihara,Takuro Hagihara,,,Allrounder
928b7f1b,Unknown,Khiry,Furbert,Khiry Furbert,,,
b4a310c6,Unknown,Seif,Khalifa,Seif Khalifa,,,Allrounder
d733d125,Unknown,Chai,Yudian,Chai Yudian,,,Allrounder
ff34e255,Unknown,Hemradj,Basropansingh,Hemradj Akash Basropansingh,,,
3a02626a,Wicketkeeper batter,Amit,Paunikar,Amit Gajanan Paunikar,Wicketkeeper,,Wicketkeeper
b0f23d14,Unknown,Roger,Dill,Roger Dill,,,
18bd2ad1,Unknown,Barry,Richards,Barry Anderson Richards,,,
34c7b9d2,Batter,Joe,Cooke,Joe Michael Cooke,Batter,,Batter
0420f51f,Unknown,Akshatha,Rao,Akshatha Gadahath Rao,,,Allrounder
e086735b,Bowling allrounder,Umair,Qasim,Umair Qasim,Allrounder,,Allrounder
6b96bebf,Unknown,Cosmin,Zavoiu,Cosmin Zavoiu,,Allrounder,Allrounder
a83c44b8,Bowling allrounder,Ayabulela,Gqamane,Ayabulela Gqamane,Allrounder,,Allrounder
b85ac5bb,Unknown,Semaema,Lomani,Semaema Lomani,,,Allrounder
5934e1b2,Unknown,Yacouba,Konate,Yacouba Konate,,,Allrounder
9705a0ee,Unknown,Barto,Bartlett,Edward Lawson Bartlett,,,
5ef3c310,Unknown,Muhammad,Butt,Muhammad Shahbaz Butt,,Allrounder,Allrounder
4b684ac7,Unknown,Saheed,Mohamed,Saheed Ahmad Mohamed,,,Allrounder
f5b1b6bb,Unknown,Adam,Sanford,Adam Sanford,,Allrounder,Allrounder
582e9baa,Allrounder,Chris,Harris,Chris Zinzan Harris,Allrounder,,Allrounder
14a2088d,Unknown,Shenelle,Lord,Shenelle Lord,,,Allrounder
7d668c73,Unknown,Taskia,Hanum,Taskia Hanum,,,Allrounder
169c473b,Unknown,Courtney,Young,Courtney Young,,,
4c61a0f9,Bowler,Nathan,Bracken,Nathan Wade Bracken,Bowler,,Bowler
02e96b8c,Unknown,Ella,Brown,Ella Lauren Brown,,,
d5eed764,Unknown,AG,Pradeep,Andimani Ganga Pradeep,,Batsman,Batter
96ab3402,Unknown,Leroy,Lugg,Leroy St. Aubin Lugg,,Batsman,Batter
7dcb9bc9,Batter,M,Khan,Masood Shahrukh Khan,Batter,,Batter
0e6123b8,Unknown,Robin,Jackman,Robin David Jackman,,,
1d39dc61,Top-order batter,Natasha,McLean,Natasha Yannick McLean,Batter,,Wicketkeeper
5e03d9d0,Unknown,Emily,Bailey,Emily Louise Bailey,,,
5b84f3bc,Unknown,Caiyun,Zhou,Caiyun Zhou,,,Allrounder
09c07ae4,Unknown,Shirley,Lote,Shirley Lote,,,Allrounder
af4c6a6d,Unknown,Jacob,Cumming,Jacob Mark Cumming,,Batsman,Batter
d826bfec,Bowler,Tharika,Sewwandi,Mallaweeraarachchilage Tharika Sewwandi,Bowler,,Bowler
98a78574,Unknown,Emma,Flanagan,Emma Louise Carolyn Flanagan,,,Allrounder
ea1eba98,Bowler,Alfred,Mothoa,Shimane Alfred Mothoa,Bowler,,Bowler
1096ab5f,Unknown,Andrew,Greenwood,Andrew Greenwood,,,
637b6fbd,Unknown,Andrew,Puttick,Andrew George Puttick,,Wicketkeeper,Wicketkeeper
6c6c4f18,Unknown,Manohar,Hardikar,Manohar Shankar Hardikar,,,
c1f9b051,Wicketkeeper batter,Ridley,Jacobs,Ridley Detamore Jacobs,Wicketkeeper,,Wicketkeeper
43e876a3,Unknown,Eric,Dalton,Eric Londesbrough Dalton,,,
19a4c298,Unknown,Jonathan,Dakin,Jonathan Michael Dakin,,,
7f2cb055,Allrounder,Marlon,Graham,Marlon Steve Graham,Allrounder,,Allrounder
48a372a4,Unknown,Thae,Po,Thae Thae Po,,,Wicketkeeper
3e51db81,Batter,Cephas,Zhuwao,Cephas Zhuwao,Batter,,Batter
e910d955,Bowler,Ni,Sariani,Ni Wayan Sariani,Bowler,,Bowler
b509e186,Unknown,Cynthia,Konadu,Cynthia Ankobea Konadu,,,Allrounder
85dcc96d,Unknown,Navin,Wijesekera,Navin Wijesekera,,Bowler,Bowler
1f004e32,Unknown,Michel,Tedjui,Michel Sandine Fangouo Tedjui,,,Allrounder
17e2a2d6,Unknown,Rockey,Dianish,Rockey Dianish,,Wicketkeeper,Wicketkeeper
2f41e857,Unknown,Riboklang,Hynniewta,Riboklang Dilin Hynniewta,,,Allrounder
c2fed135,Batter,Tim,Hancock,Timothy Harold Coulter Hancock,Batter,,Batter
5fa7f030,Unknown,Emilia,Bartram,Emilia Louise Bartram,,,Allrounder
ff154ecd,Wicketkeeper batter,Jordan,Cox,Jordan Matthew Cox,Wicketkeeper,,Wicketkeeper
8b0b3bba,Unknown,Sandeep,Mohandas,Sandeep Achuparambil Mohandas,,Bowler,Bowler
fd6e58a0,Unknown,Eddie,Leadbeater,Edric Leadbeater,,,
45b5ce8d,Unknown,Nyein,Soe,Nyein Cham Soe,,,Allrounder
beb2a972,Bowler,Agrim,Tiwari,Agrim Arun Tiwari,Bowler,,Bowler
5eb74397,Unknown,Sarah,Osborne,Sarah Lee Osborne,,,
7b300d1e,Unknown,Anvesh,Achanta,Durga Anvesh Achanta,,,
43be3821,Opening batter,Nzanthung,Mozhui,Nzanthung Yibemo Mozhui,Batter,,Batter
448dab1a,Unknown,Sherab,Loday,Sherab Loday,,,Allrounder
a60bff88,Unknown,Natalia,Zholudz,Natalia Zholudz,,,Allrounder
f1f99156,Middle-order batter,Tim,David,Timothy Hays David,Batter,,Batter
00b195ae,Bowling allrounder,Tom,Aspinwall,Thomas Henry Aspinwall,Allrounder,,Allrounder
ee5aa838,Unknown,Alex,Loudon,Alexander Guy Rushworth Loudon,,,Allrounder
393f2ae3,Bowler,Ryan,John,Ryan Daniel John,Bowler,,Bowler
9e85455c,Opening batter,Marcus,Harris,Marcus Sinclair Harris,Batter,,Batter
e04fb55d,Bowler,Malsha,Shehani,Malsha Shehani,Bowler,,Bowler
5471024e,Allrounder,John,Davison,John Michael Davison,Allrounder,,Allrounder
1b4acb7b,Unknown,Mads,Henriksen,Mads Strandby Henriksen,,Batsman,Batter
ee3dcb3f,Wicketkeeper batter,Theertha,Satish,Theertha Satish,Wicketkeeper,,Wicketkeeper
a7bc76a0,Bowler,Eddie,Leie,Eddie Leie,Bowler,,Bowler
92c43fac,Wicketkeeper,Rory,McCann,Rory Desmond McCann,Wicketkeeper,,Wicketkeeper
a1ad8978,Unknown,Jock,McKenzie,Jock James McKenzie,,Allrounder,Allrounder
091001f8,Allrounder,Alex,Griffiths,Alex Griffiths,Allrounder,,Allrounder
aad2a4ac,Allrounder,David,Allen,David Arthur Allen,Allrounder,,Allrounder
b8d80b40,Unknown,Sams,Alam,Sams Alam,,,Allrounder
084b564f,Unknown,Scott,Muller,Scott Andrew Muller,,,
1a45b864,Bowler,Andrew,Salter,Andrew Graham Salter,Bowler,,Bowler
9c33091b,Batting allrounder,Lakmal,Perera,Gallage Sriyan Lakmal Kumara Perera,Allrounder,,Allrounder
f3c22863,Unknown,Rockie,D'Mello,Rockie D'Mello,,,
7cfb9b67,Unknown,Mary,Sheriff,Mary Sheriff,,,Allrounder
58eec343,Unknown,Samuel,Dudson,Samuel Dudson,,,
f81f6cf2,Unknown,Amit,Tomar,Amit Tomar,,,
f5a175e4,Unknown,Olivia,Boivin,Olivia Ann Boivin,,Allrounder,Allrounder
55a316db,Unknown,Ruth,Liasse,Ruth Dinis Liasse,,,
153c9f33,Unknown,John,Dempsey,John Michael Dempsey,,,
386f410e,Unknown,Sunette,Loubser,Sunette Loubser,,,Allrounder
3c19f045,Unknown,Thilina,Hewa,Thilina Hewa,,,Allrounder
3a99939d,Unknown,Samrath,Singh,Samrath Singh,,,Allrounder
fbc5c0c6,Bowler,Dwayne,Leverock,Russell Dwayne Mark Leverock,Bowler,,Bowler
b8b6ae08,Unknown,Seema,Pujare,Seema Laxman Pujare,,,Allrounder
a4a15b71,Unknown,Sammy,Jones,Samuel Percy Jones,,,
e7dd5eca,Bowler,Sam,Rainbird,Samuel Leigh Rainbird,Bowler,,Bowler
cb2d58e4,Unknown,Mordecai,Sherwin,Mordecai Sherwin,,,
18016785,Unknown,Jenefer,Dearman,Jenefer Dearman,,,Wicketkeeper
0a4ebc61,Bowler,Tyron,Henderson,Tyron Henderson,Bowler,,Bowler
4bec0b25,Unknown,Teddy,Hoad,Edward Lisle Goldsworthy Hoad,,,
7b5250ed,Unknown,Suman,Khatiwada,Suman Khatiwada,,,Allrounder
e38de3be,Batter,Dave,Burton,David Alexander Burton,Batter,,Batter
92e41d14,Unknown,Rohitha,Kottahachchi,Rohitha Dharmakeerthi Kottahachchi,,,
1bd8d47d,Unknown,Ashish,Sehrawat,Ashish Sehrawat,,,Allrounder
cad60789,Unknown,Sabeeja,Panayan,Sabeeja Adiyeri Panayan,,,Allrounder
d1305df0,Wicketkeeper batter,Andries,Gous,Andries Gustav Stephanus Gous,Wicketkeeper,,Wicketkeeper
873a0a12,Unknown,Thilan,Nimesh,SH Thilan Nimesh Kumara,,,
ea2fdacc,Wicketkeeper batter,Simone,Lourens,Simone Lourens,Wicketkeeper,,Wicketkeeper
6622deb0,Unknown,Jack,Dickson,Jack Michael Dickson,,Allrounder,Allrounder
f74a1394,Unknown,Elias,Hasan,Elias Hasan,,Bowler,Bowler
809ecb9d,Unknown,Allan,Steel,Allan Gibson Steel,,,
8cbcff3b,Top-order batter,Joshua,Caires,Joshua Michael De Caires,Batter,,Batter
dafe6397,Unknown,Rosalie,Dolabaille,Rosalie Dolabaille,,,Allrounder
ee17d329,Wicketkeeper batter,Kuruge,Abeyrathna,Kuruge Darshana Abeyrathna,Wicketkeeper,,Wicketkeeper
0a951319,Top-order batter,Shanan,Stewart,Shanan Luke Stewart,Batter,,Batter
6915bcc1,Unknown,Joe,Medew-Ewen,Joe Medew-Ewen,,Bowler,Bowler
6e8b586a,Unknown,Jodie,Dibble,Jodie Marie Dibble,,,Allrounder
c054cf6f,Unknown,Oyunsuvd,Amarjargal,Oyunsuvd Amarjargal,,,Allrounder
ecb6d7e2,Unknown,Sair,Anjum,Sair Ahmed Nisar Anjum,,Wicketkeeper,Wicketkeeper
0c8e89cc,Unknown,Oluseye,Olympio,Oluseye Andrew Olympio,,,Allrounder
e93f9604,Unknown,Sushma,Khatri,Sushma Khatri,,,Allrounder
10854c82,Bowler,Anju,Gurung,Anju Gurung,Bowler,,Bowler
53ef012d,Unknown,Suresh,Shastri,Suresh Lalchand Shastri,,,
8692a3f1,Allrounder,Omari,Banks,Omari Ahmed Clemente Banks,Allrounder,,Allrounder
cdac5a3d,Bowler,Mohamed,Shiraz,Katupulle Gedara Mohamed Shiraz Sahab,Bowler,,Bowler
ab1445ea,Unknown,Joost,Mees,Joost Mees,,Wicketkeeper,Wicketkeeper
63fc4b92,Allrounder,Rahmawati,Pangestuti,Rahmawati Dwi Pangestuti,Allrounder,,Allrounder
6293933e,Unknown,Olumide,Akintokun,Olumide Akintokun,,,
e257c9a1,Unknown,Thivagar,Gopal,Thivagar Gopal,,Allrounder,Allrounder
79b4af2d,Unknown,Madoka,Shiraishi,Madoka Shiraishi,,,Allrounder
638f451b,Unknown,Nemanja,Zimonjic,Nemanja Zimonjic,,,Allrounder
3308d881,Unknown,Shaquana,Quintyne,Shaquana Latish Quintyne,,,Allrounder
cfcf189f,Unknown,Dylan,Blignaut,Dylan Alexander Blignaut,,Bowler,Bowler
a207d093,Unknown,Sanatombaroy,Laiphangbam,Sanatombaroy Nabakumarroy Laiphangbam,,,
0f49b970,Unknown,Sana,Butt,Sana Qamar Ul Haq Butt,,,Wicketkeeper
0c8bce52,Unknown,Olawale,Adekoya,Olawale Adekoya,,,
016e5101,Bowler,Mthokozisi,Shezi,Mthokozisi Shezi,Bowler,,Bowler
730d120f,Middle-order batter,Alex,Wakely,Alex George Wakely,Batter,,Batter
a0936692,Bowler,Eldred,Hawken,Eldred Lockwood Hawken,Bowler,,Bowler
03df7a25,Allrounder,Dan,Douthwaite,Daniel Alexander Douthwaite,Allrounder,,Allrounder
0ebfb1ad,Opening batter,Evin,Lewis,Evin Lewis,Batter,,Batter
41fd2907,Allrounder,Trishan,Holder,Trishan Holder,Allrounder,,Allrounder
aac9f784,Bowler,Dean,Cosker,Dean Andrew Cosker,Bowler,,Bowler
6d76bc23,Allrounder,Sune,Luus,Sune Luus,Allrounder,,Allrounder
b287e7b1,Bowler,Sana,Mir,Sana Mir,Bowler,,Bowler
04a5b56e,Unknown,Omphile,Ramela,Omphile Abel Ramela,,Allrounder,Allrounder
ae0b5b95,Unknown,Devika,Galia,Devika Atul Galia,,,Allrounder
02ba80a0,Allrounder,Jonathan,Merlo,Jonathan Adam Merlo,Allrounder,,Allrounder
544f562f,Unknown,Emma,Liddell,Emma Liddell,,,Allrounder
b4a03e25,Unknown,AG,Walker,AG Walker,,,
b5223cb0,Unknown,Akshadha,Gunasekar,Akshadha Gunasekar,,,Allrounder
2b001132,Unknown,Sana,Javed,Sana Javed,,,Allrounder
757502b5,Allrounder,Ryan,Pringle,Ryan David Pringle,Allrounder,,Allrounder
1f572ee8,Unknown,David,Griffiths,David Andrew Griffiths,,,Allrounder
bfcc011d,Unknown,Johan,Meza,Johan Meza Miranda,,,
db15d0f8,Unknown,Thomas,Moirangthem,Moirangthem Thomas Singh,,,Allrounder
e6e4834d,Unknown,Thomas,Wells,Thomas Umfrey Wells,,,
45a62071,Bowler,Terrance,Hinds,Terrance Hinds,Bowler,,Bowler
26b6a4e9,Batting allrounder,Sumeet,Verma,Sumeet Verma,Allrounder,,Allrounder
8d44d636,Unknown,Ramnath,Parkar,Ramnath Dhondu Parkar,,,
2708b41c,Bowler,Emma,King,Emma Louise King,Bowler,,Bowler
d851756a,Top-order batter,Mohit,Hooda,Mohit Shamshersingh  Hooda,Batter,,Batter
817c1746,Bowler,Elias,Sunny,Mohammad Elias Sunny,Bowler,,Bowler
dccae421,Wicketkeeper,Sanchin,Singh,Sanchin Singh,Wicketkeeper,,Wicketkeeper
7bf96684,Batter,Owais,Shah,Owais Alam Shah,Batter,,Batter
cff25ee1,Opening batter,Avishka,Gunawardene,Dihan Avishka Gunawardene,Batter,,Batter
